user,touch_x,touch_y,target_x,target_y
0.0,0.915740740741,0.318693693694,0.901234549063,0.326764252809
0.0,0.833333333333,0.333333333333,0.839506191678,0.326764252809
0.0,0.281481481481,0.255630630631,0.222222222222,0.250703828829
0.0,0.94537037037,0.879504504505,0.962962962963,0.897217552941
0.0,0.733333333333,0.125,0.716049363878,0.0985829550941
0.0,0.737962962963,0.881756756757,0.716049363878,0.897217552941
0.0,0.731481481481,0.301801801802,0.716049363878,0.288734058002
0.0,0.436111111111,0.677364864865,0.407407407407,0.669036246635
0.0,0.258333333333,0.490427927928,0.222222222222,0.478885135135
0.0,0.637962962963,0.817004504505,0.592592592593,0.821157094595
0.0,0.206481481481,0.0703828828829,0.160493822451,0.0605527388083
0.0,0.203703703704,0.717342342342,0.160493822451,0.707066441441
0.0,0.677777777778,0.23536036036,0.654321006492,0.212673616839
0.0,0.511111111111,0.423423423423,0.46913579305,0.402824711155
0.0,0.324074074074,0.0929054054054,0.283950607865,0.0605527388083
0.0,0.280555555556,0.52027027027,0.222222222222,0.516915364308
0.0,0.0851851851852,0.341779279279,0.037037037037,0.326764252809
0.0,0.789814814815,0.132882882883,0.777777777778,0.0985829550941
0.0,0.118518518519,0.86768018018,0.098765429744,0.897217552941
0.0,0.453703703704,0.643581081081,0.407407407407,0.631005983095
0.0,0.862962962963,0.906531531532,0.839506191678,0.935247747748
0.0,0.905555555556,0.121621621622,0.901234549063,0.0985829550941
0.0,0.791666666667,0.907094594595,0.777777777778,0.935247747748
0.0,0.0777777777778,0.40990990991,0.037037037037,0.402824711155
0.0,0.125925925926,0.108108108108,0.098765429744,0.0985829550941
0.0,0.378703703704,0.73704954955,0.345679021765,0.745096636248
0.0,0.65,0.874436936937,0.592592592593,0.897217552941
0.0,0.809259259259,0.743806306306,0.777777777778,0.745096636248
0.0,0.950925925926,0.661599099099,0.962962962963,0.669036246635
0.0,0.471296296296,0.443693693694,0.407407407407,0.440854905962
0.0,0.922222222222,0.448198198198,0.901234549063,0.440854905962
0.0,0.617592592593,0.909346846847,0.592592592593,0.935247747748
0.0,0.227777777778,0.766328828829,0.160493822451,0.783126899788
0.0,0.286111111111,0.152027027027,0.283950607865,0.136613175676
0.0,0.678703703704,0.273648648649,0.654321006492,0.250703828829
0.0,0.628703703704,0.522522522523,0.592592592593,0.516915364308
0.0,0.147222222222,0.677364864865,0.098765429744,0.669036246635
0.0,0.521296296296,0.670608108108,0.46913579305,0.669036246635
0.0,0.561111111111,0.256756756757,0.530864178693,0.250703828829
0.0,0.944444444444,0.0259009009009,0.962962962963,0.0225225225225
0.0,0.107407407407,0.0416666666667,0.098765429744,0.0225225225225
0.0,0.80462962963,0.0399774774775,0.777777777778,0.0225225225225
0.0,0.455555555556,0.785472972973,0.407407407407,0.783126899788
0.0,0.257407407407,0.148085585586,0.222222222222,0.136613175676
0.0,0.32962962963,0.192567567568,0.283950607865,0.174643387666
0.0,0.974074074074,0.852477477477,0.962962962963,0.859187289401
0.0,0.580555555556,0.529279279279,0.530864178693,0.516915364308
0.0,0.128703703704,0.907094594595,0.098765429744,0.935247747748
0.0,0.799074074074,0.454391891892,0.777777777778,0.440854905962
0.0,0.889814814815,0.370495495495,0.901234549063,0.364794481982
0.0,0.0712962962963,0.668918918919,0.037037037037,0.669036246635
0.0,0.752777777778,0.328265765766,0.716049363878,0.326764252809
0.0,0.0490740740741,0.912725225225,0.037037037037,0.935247747748
0.0,0.675925925926,0.541666666667,0.654321006492,0.516915364308
0.0,0.378703703704,0.346283783784,0.345679021765,0.326764252809
0.0,0.373148148148,0.849662162162,0.345679021765,0.859187289401
0.0,0.741666666667,0.0416666666667,0.716049363878,0.0225225225225
0.0,0.424074074074,0.232545045045,0.407407407407,0.212673616839
0.0,0.848148148148,0.42286036036,0.839506191678,0.402824711155
0.0,0.521296296296,0.605292792793,0.46913579305,0.592975788288
0.0,0.0824074074074,0.445382882883,0.037037037037,0.440854905962
0.0,0.308333333333,0.414977477477,0.283950607865,0.402824711155
0.0,0.184259259259,0.909346846847,0.160493822451,0.935247747748
0.0,0.848148148148,0.512387387387,0.839506191678,0.516915364308
0.0,0.964814814815,0.583333333333,0.962962962963,0.592975788288
0.0,0.141666666667,0.486486486486,0.098765429744,0.478885135135
0.0,0.0759259259259,0.604166666667,0.037037037037,0.592975788288
0.0,0.392592592593,0.552364864865,0.345679021765,0.554945559115
0.0,0.381481481481,0.680743243243,0.345679021765,0.669036246635
0.0,0.797222222222,0.704391891892,0.777777777778,0.707066441441
0.0,0.256481481481,0.73704954955,0.222222222222,0.745096636248
0.0,0.257407407407,0.713963963964,0.222222222222,0.707066441441
0.0,0.734259259259,0.264076576577,0.716049363878,0.250703828829
0.0,0.757407407407,0.636261261261,0.716049363878,0.631005983095
0.0,0.572222222222,0.555743243243,0.530864178693,0.554945559115
0.0,0.136111111111,0.56981981982,0.098765429744,0.592975788288
0.0,0.562037037037,0.203265765766,0.530864178693,0.174643387666
0.0,0.442592592593,0.382882882883,0.407407407407,0.364794481982
0.0,0.969444444444,0.32713963964,0.962962962963,0.326764252809
0.0,0.594444444444,0.235923423423,0.592592592593,0.212673616839
0.0,0.501851851852,0.374436936937,0.46913579305,0.364794481982
0.0,0.12962962963,0.155968468468,0.098765429744,0.136613175676
0.0,0.864814814815,0.476914414414,0.839506191678,0.478885135135
0.0,0.0851851851852,0.482545045045,0.037037037037,0.478885135135
0.0,0.665740740741,0.413851351351,0.654321006492,0.402824711155
0.0,0.308333333333,0.323198198198,0.283950607865,0.326764252809
0.0,0.626851851852,0.712837837838,0.592592592593,0.707066441441
0.0,0.901851851852,0.208896396396,0.901234549063,0.212673616839
0.0,0.439814814815,0.601351351351,0.407407407407,0.592975788288
0.0,0.837962962963,0.307432432432,0.839506191678,0.288734058002
0.0,0.143518518519,0.817567567568,0.098765429744,0.821157094595
0.0,0.485185185185,0.0213963963964,0.46913579305,0.0225225225225
0.0,0.351851851852,0.0349099099099,0.345679021765,0.0225225225225
0.0,0.375,0.591779279279,0.345679021765,0.592975788288
0.0,0.784259259259,0.252815315315,0.777777777778,0.250703828829
0.0,0.215740740741,0.743243243243,0.160493822451,0.745096636248
0.0,0.134259259259,0.639076576577,0.098765429744,0.631005983095
0.0,0.533333333333,0.340653153153,0.530864178693,0.326764252809
0.0,0.0824074074074,0.22240990991,0.037037037037,0.212673616839
0.0,0.436111111111,0.492117117117,0.407407407407,0.478885135135
0.0,0.202777777778,0.884572072072,0.160493822451,0.897217552941
0.0,0.12962962963,0.386261261261,0.098765429744,0.364794481982
0.0,0.624074074074,0.733671171171,0.592592592593,0.745096636248
0.0,0.212962962963,0.638513513514,0.160493822451,0.631005983095
0.0,0.30462962963,0.842905405405,0.283950607865,0.859187289401
0.0,0.796296296296,0.59009009009,0.777777777778,0.592975788288
0.0,0.0787037037037,0.261824324324,0.037037037037,0.250703828829
0.0,0.608333333333,0.45777027027,0.592592592593,0.440854905962
0.0,0.45462962963,0.293918918919,0.407407407407,0.288734058002
0.0,0.330555555556,0.768018018018,0.283950607865,0.783126899788
0.0,0.662037037037,0.570945945946,0.654321006492,0.554945559115
0.0,0.487037037037,0.170045045045,0.46913579305,0.136613175676
0.0,0.711111111111,0.0855855855856,0.716049363878,0.0605527388083
0.0,0.610185185185,0.0501126126126,0.592592592593,0.0225225225225
0.0,0.0842592592593,0.184684684685,0.037037037037,0.174643387666
0.0,0.748148148148,0.460022522523,0.716049363878,0.440854905962
0.0,0.275925925926,0.676801801802,0.222222222222,0.669036246635
0.0,0.487962962963,0.271396396396,0.46913579305,0.250703828829
0.0,0.319444444444,0.571509009009,0.283950607865,0.554945559115
0.0,0.546296296296,0.632882882883,0.530864178693,0.631005983095
0.0,0.312962962963,0.373310810811,0.283950607865,0.364794481982
0.0,0.944444444444,0.884572072072,0.901234549063,0.897217552941
0.0,0.138888888889,0.449324324324,0.098765429744,0.440854905962
0.0,0.219444444444,0.112612612613,0.222222222222,0.0985829550941
0.0,0.636111111111,0.798423423423,0.592592592593,0.783126899788
0.0,0.0333333333333,0.045045045045,0.037037037037,0.0225225225225
0.0,0.326851851852,0.631756756757,0.283950607865,0.631005983095
0.0,0.572222222222,0.896396396396,0.530864178693,0.897217552941
0.0,0.964814814815,0.906531531532,0.962962962963,0.935247747748
0.0,0.658333333333,0.339527027027,0.654321006492,0.326764252809
0.0,0.381481481481,0.643018018018,0.345679021765,0.631005983095
0.0,0.257407407407,0.636824324324,0.222222222222,0.631005983095
0.0,0.737037037037,0.667792792793,0.716049363878,0.669036246635
0.0,0.785185185185,0.097972972973,0.777777777778,0.0605527388083
0.0,0.952777777778,0.795608108108,0.962962962963,0.783126899788
0.0,0.70462962963,0.815315315315,0.654321006492,0.821157094595
0.0,0.494444444444,0.63795045045,0.46913579305,0.631005983095
0.0,0.959259259259,0.626126126126,0.962962962963,0.631005983095
0.0,0.822222222222,0.856981981982,0.777777777778,0.859187289401
0.0,0.789814814815,0.243243243243,0.777777777778,0.212673616839
0.0,0.187037037037,0.109234234234,0.160493822451,0.0985829550941
0.0,0.262962962963,0.224099099099,0.222222222222,0.212673616839
0.0,0.857407407407,0.461148648649,0.839506191678,0.440854905962
0.0,0.608333333333,0.0945945945946,0.592592592593,0.0605527388083
0.0,0.0694444444444,0.117117117117,0.037037037037,0.0985829550941
0.0,0.912037037037,0.164414414414,0.901234549063,0.136613175676
0.0,0.10462962963,0.547297297297,0.037037037037,0.554945559115
0.0,0.943518518519,0.453265765766,0.962962962963,0.440854905962
0.0,0.184259259259,0.841216216216,0.160493822451,0.859187289401
0.0,0.936111111111,0.798423423423,0.901234549063,0.783126899788
0.0,0.690740740741,0.68018018018,0.654321006492,0.669036246635
0.0,0.375925925926,0.455518018018,0.345679021765,0.440854905962
0.0,0.935185185185,0.22240990991,0.962962962963,0.212673616839
0.0,0.801851851852,0.19481981982,0.777777777778,0.174643387666
0.0,0.94537037037,0.418918918919,0.962962962963,0.402824711155
0.0,0.569444444444,0.692567567568,0.530864178693,0.669036246635
0.0,0.673148148148,0.0484234234234,0.654321006492,0.0225225225225
0.0,0.075,0.708333333333,0.037037037037,0.707066441441
0.0,0.89537037037,0.195945945946,0.901234549063,0.174643387666
0.0,0.546296296296,0.220157657658,0.530864178693,0.212673616839
0.0,0.999074074074,0.0698198198198,0.962962962963,0.0605527388083
0.0,0.273148148148,0.334459459459,0.222222222222,0.326764252809
0.0,0.731481481481,0.166103603604,0.716049363878,0.136613175676
0.0,0.825,0.640202702703,0.777777777778,0.631005983095
0.0,0.517592592593,0.234234234234,0.46913579305,0.212673616839
0.0,0.648148148148,0.856981981982,0.592592592593,0.859187289401
0.0,0.814814814815,0.416103603604,0.777777777778,0.402824711155
0.0,0.0509259259259,0.860923423423,0.037037037037,0.859187289401
0.0,0.380555555556,0.237612612613,0.345679021765,0.212673616839
0.0,0.557407407407,0.149211711712,0.530864178693,0.136613175676
0.0,0.189814814815,0.564189189189,0.160493822451,0.554945559115
0.0,0.325,0.453265765766,0.283950607865,0.440854905962
0.0,0.627777777778,0.191441441441,0.592592592593,0.174643387666
0.0,0.817592592593,0.78490990991,0.777777777778,0.783126899788
0.0,0.396296296296,0.543918918919,0.345679021765,0.516915364308
0.0,0.811111111111,0.478040540541,0.777777777778,0.478885135135
0.0,0.265740740741,0.40990990991,0.222222222222,0.402824711155
0.0,0.501851851852,0.44481981982,0.46913579305,0.440854905962
0.0,0.60462962963,0.15259009009,0.592592592593,0.136613175676
0.0,0.324074074074,0.212837837838,0.283950607865,0.212673616839
0.0,0.573148148148,0.709459459459,0.530864178693,0.707066441441
0.0,0.825925925926,0.833896396396,0.777777777778,0.821157094595
0.0,0.437962962963,0.32545045045,0.407407407407,0.326764252809
0.0,0.762037037037,0.851351351351,0.716049363878,0.859187289401
0.0,0.563888888889,0.288851351351,0.530864178693,0.288734058002
0.0,0.675925925926,0.180743243243,0.654321006492,0.174643387666
0.0,0.0796296296296,0.138513513514,0.037037037037,0.136613175676
0.0,0.984259259259,0.125,0.962962962963,0.136613175676
0.0,0.92037037037,0.73536036036,0.901234549063,0.745096636248
0.0,0.24537037037,0.60472972973,0.222222222222,0.592975788288
0.0,0.553703703704,0.607545045045,0.530864178693,0.592975788288
0.0,0.496296296296,0.556306306306,0.46913579305,0.554945559115
0.0,0.185185185185,0.141891891892,0.160493822451,0.136613175676
0.0,0.675,0.881756756757,0.654321006492,0.897217552941
0.0,0.746296296296,0.546734234234,0.716049363878,0.554945559115
0.0,0.9,0.650900900901,0.901234549063,0.669036246635
0.0,0.613888888889,0.676238738739,0.592592592593,0.669036246635
0.0,0.792592592593,0.894144144144,0.777777777778,0.897217552941
0.0,0.880555555556,0.143018018018,0.839506191678,0.136613175676
0.0,0.678703703704,0.852477477477,0.654321006492,0.859187289401
0.0,0.72962962963,0.788288288288,0.716049363878,0.783126899788
0.0,0.126851851852,0.309684684685,0.098765429744,0.288734058002
0.0,0.302777777778,0.483108108108,0.283950607865,0.478885135135
0.0,0.306481481481,0.890202702703,0.283950607865,0.897217552941
0.0,0.166666666667,0.338963963964,0.160493822451,0.326764252809
0.0,0.658333333333,0.909346846847,0.654321006492,0.935247747748
0.0,0.0861111111111,0.376689189189,0.037037037037,0.364794481982
0.0,0.376851851852,0.886824324324,0.345679021765,0.897217552941
0.0,0.312037037037,0.675112612613,0.283950607865,0.669036246635
0.0,0.143518518519,0.398648648649,0.098765429744,0.402824711155
0.0,0.924074074074,0.591779279279,0.901234549063,0.592975788288
0.0,0.143518518519,0.328265765766,0.098765429744,0.326764252809
0.0,0.512962962963,0.716779279279,0.46913579305,0.707066441441
0.0,0.952777777778,0.730855855856,0.962962962963,0.745096636248
0.0,0.871296296296,0.0906531531532,0.839506191678,0.0985829550941
0.0,0.860185185185,0.550675675676,0.839506191678,0.554945559115
0.0,0.431481481481,0.0681306306306,0.407407407407,0.0605527388083
0.0,0.487962962963,0.854166666667,0.46913579305,0.859187289401
0.0,0.380555555556,0.288851351351,0.345679021765,0.288734058002
0.0,0.512962962963,0.333333333333,0.46913579305,0.326764252809
0.0,0.256481481481,0.821509009009,0.222222222222,0.821157094595
0.0,0.813888888889,0.294481981982,0.777777777778,0.288734058002
0.0,0.560185185185,0.788288288288,0.530864178693,0.783126899788
0.0,0.538888888889,0.0551801801802,0.530864178693,0.0605527388083
0.0,0.250925925926,0.778153153153,0.222222222222,0.783126899788
0.0,0.49537037037,0.288851351351,0.46913579305,0.288734058002
0.0,0.337962962963,0.819256756757,0.283950607865,0.821157094595
0.0,0.512037037037,0.746621621622,0.46913579305,0.745096636248
0.0,0.675925925926,0.131756756757,0.654321006492,0.136613175676
0.0,0.905555555556,0.398648648649,0.901234549063,0.402824711155
0.0,0.0851851851852,0.809121621622,0.037037037037,0.821157094595
0.0,0.687962962963,0.648648648649,0.654321006492,0.631005983095
0.0,0.744444444444,0.755067567568,0.716049363878,0.745096636248
0.0,0.884259259259,0.0641891891892,0.839506191678,0.0605527388083
0.0,0.247222222222,0.373310810811,0.222222222222,0.364794481982
0.0,0.933333333333,0.0546171171171,0.901234549063,0.0605527388083
0.0,0.127777777778,0.21509009009,0.098765429744,0.212673616839
0.0,0.434259259259,0.92286036036,0.407407407407,0.935247747748
0.0,0.312037037037,0.106418918919,0.283950607865,0.0985829550941
0.0,0.361111111111,0.239301801802,0.345679021765,0.250703828829
0.0,0.556481481481,0.38231981982,0.530864178693,0.364794481982
0.0,0.987962962963,0.295045045045,0.962962962963,0.288734058002
0.0,0.988888888889,0.349662162162,0.962962962963,0.364794481982
0.0,0.111111111111,0.0720720720721,0.098765429744,0.0605527388083
0.0,0.498148148148,0.527027027027,0.46913579305,0.516915364308
0.0,0.323148148148,0.746621621622,0.283950607865,0.745096636248
0.0,0.744444444444,0.517454954955,0.716049363878,0.516915364308
0.0,0.689814814815,0.781531531532,0.654321006492,0.783126899788
0.0,0.599074074074,0.412725225225,0.592592592593,0.402824711155
0.0,0.262962962963,0.304054054054,0.222222222222,0.288734058002
0.0,0.427777777778,0.86036036036,0.407407407407,0.859187289401
0.0,0.234259259259,0.0332207207207,0.222222222222,0.0225225225225
0.0,0.0824074074074,0.509009009009,0.037037037037,0.516915364308
0.0,0.747222222222,0.932995495495,0.716049363878,0.935247747748
0.0,0.44537037037,0.253378378378,0.407407407407,0.250703828829
0.0,0.874074074074,0.900337837838,0.839506191678,0.897217552941
0.0,0.45462962963,0.529279279279,0.407407407407,0.516915364308
0.0,0.301851851852,0.922297297297,0.283950607865,0.935247747748
0.0,0.203703703704,0.818693693694,0.160493822451,0.821157094595
0.0,0.190740740741,0.371621621622,0.160493822451,0.364794481982
0.0,0.549074074074,0.86036036036,0.530864178693,0.859187289401
0.0,0.20462962963,0.229166666667,0.160493822451,0.212673616839
0.0,0.6,0.115427927928,0.592592592593,0.0985829550941
0.0,0.933333333333,0.921734234234,0.901234549063,0.935247747748
0.0,0.503703703704,0.932432432432,0.46913579305,0.935247747748
0.0,0.882407407407,0.702702702703,0.901234549063,0.707066441441
0.0,0.803703703704,0.352477477477,0.777777777778,0.326764252809
0.0,0.507407407407,0.474099099099,0.46913579305,0.478885135135
0.0,0.860185185185,0.0298423423423,0.839506191678,0.0225225225225
0.0,0.182407407407,0.658220720721,0.160493822451,0.669036246635
0.0,0.0842592592593,0.0630630630631,0.037037037037,0.0605527388083
0.0,0.237962962963,0.903716216216,0.222222222222,0.935247747748
0.0,0.816666666667,0.538288288288,0.777777777778,0.516915364308
0.0,0.348148148148,0.0630630630631,0.345679021765,0.0605527388083
0.0,0.196296296296,0.182995495495,0.160493822451,0.174643387666
0.0,0.257407407407,0.833896396396,0.222222222222,0.859187289401
0.0,0.803703703704,0.572072072072,0.777777777778,0.554945559115
0.0,0.762962962963,0.692567567568,0.716049363878,0.707066441441
0.0,0.867592592593,0.668355855856,0.839506191678,0.669036246635
0.0,0.385185185185,0.775337837838,0.345679021765,0.783126899788
0.0,0.737037037037,0.386824324324,0.716049363878,0.364794481982
0.0,0.15,0.726351351351,0.098765429744,0.745096636248
0.0,0.628703703704,0.338400900901,0.592592592593,0.326764252809
0.0,0.369444444444,0.367117117117,0.345679021765,0.364794481982
0.0,0.978703703704,0.517454954955,0.962962962963,0.516915364308
0.0,0.142592592593,0.84009009009,0.098765429744,0.859187289401
0.0,0.686111111111,0.480855855856,0.654321006492,0.478885135135
0.0,0.749074074074,0.826013513514,0.716049363878,0.821157094595
0.0,0.185185185185,0.501126126126,0.160493822451,0.478885135135
0.0,0.0814814814815,0.298986486486,0.037037037037,0.288734058002
0.0,0.859259259259,0.225225225225,0.839506191678,0.212673616839
0.0,0.819444444444,0.673986486486,0.777777777778,0.669036246635
0.0,0.497222222222,0.0675675675676,0.46913579305,0.0605527388083
0.0,0.0657407407407,0.607545045045,0.037037037037,0.631005983095
0.0,0.497222222222,0.904842342342,0.46913579305,0.897217552941
0.0,0.162037037037,0.0461711711712,0.160493822451,0.0225225225225
0.0,0.759259259259,0.48536036036,0.716049363878,0.478885135135
0.0,0.887037037037,0.758445945946,0.839506191678,0.745096636248
0.0,0.365740740741,0.108671171171,0.345679021765,0.0985829550941
0.0,0.556481481481,0.40259009009,0.530864178693,0.402824711155
0.0,0.373148148148,0.478603603604,0.345679021765,0.478885135135
0.0,0.616666666667,0.296171171171,0.592592592593,0.288734058002
0.0,0.25462962963,0.0726351351351,0.222222222222,0.0605527388083
